id,name,type
dmB9NajPXubWRHRi5,Al Hamra Group,crunchbase
dyaBQ3RLt53AjNafW,Lancy Group (朗姿股份),manualEntry
ei7EvsJC2pgMFSCRp,FarSight Capital,crunchbase
dmCG6dcjGhdYEyv49,Neu Venture Capital,crunchbase
ek7YfPDp9Yk8FyFGS,Blackbird Ventures (Australia),crunchbase
dwBoZNsxXkBHSFPjf,Skystar Capital,crunchbase
erptKYBBDRXa7RSKj,Waddell Holdings Pte. Ltd.,manualEntry
dzQKLxRmezHktsp6g,Li Yue Investment (骊悦投资),manualEntry
eALhiFoFf8uuc9mQL,Indian Angel Network,crunchbase
fEBgt5XKACJGo2Hfw,Manjit Singh,manualEntry
fJTaH4qZXaXvSK59j,Tusk Ventures,crunchbase
eFtcwWxvGX8724szk,Xiaochang Shuimu Investment (孝昌水木投資),manualEntry
firci4MH73yyyK2R9,Joe Lonsdale,manualEntry
eJD92GAnmKjvXt7n9,Globaltronics,manualEntry
bdNZ29ZE4rebcCPXA,CreditEase,crunchbase
eKcCEbAhG6FEbM33z,Aeon Life (百年人寿),manualEntry
cLzaZ9mo9MPFcCRck,Alex Tan,manualEntry
eS6CcjPHhWGc7jEgL,SSG Capital Partners,manualEntry
cXEHkypJttZimtRqn,Rajan Anandan,crunchbase
ew5bTfyszfD2cnNbM,Jason Goldberg,crunchbase
capRA3DnhznPQNk7t,Ally Bridge Group,manualEntry
chiWoDNDKbFiCmLAp,Lilith (莉莉丝),manualEntry
fZrDiK9undYPg7Zwo,Yogesh Patel,crunchbase
dmFTeJZdFQuCWW2ZM,Aleph,crunchbase
bgWugavxavESJLoMM,Tengelmann Ventures,crunchbase
bnJkmWkQP5E8mRb5u,Expara IDM Ventures,crunchbase
eR2e4Fhm2tNGk98qK,Southern Cross Venture Partners,crunchbase
cA5Co432vy9y4Apt9,Eric Schmidt,crunchbase
fbSfXLzA2Qtx83x9x,Parampara Capital,manualEntry
cfLJEvMDiEfmokH4d,Mesh Ventures,crunchbase
fmDfuHdpLFM2mt3Nd,Rupert Nicholl,crunchbase
bekrv3b3LxGmTXWWd,Rho Capital Partners,crunchbase
bemYDPCGXPji6wZpu,Raging Bull,crunchbase
bgDYxfEXijxARe7Aw,Vipshop,crunchbase
cvqXATF7BsyFgzn37,Oliphans Capital,manualEntry
bmoQPQvRsspfFLh3F,LaunchCapital,crunchbase
cGWhvRLuTua6JazRd,PropertyGuru,manualEntry
dNc3j976goN2rCH7t,Pejman Mar Ventures,crunchbase
cNEdwfa2owsaBR44p,Philippine Corporation,manualEntry
ds2r56gaApy4tLR2b,Akash OP Aurora,crunchbase
cQz5DhivnZMGpf2ed,Sam Friend,manualEntry
dtjp3XtSNXcQiBPCC,Kreos Capital,crunchbase
cRANGssj4Te2sSsjD,Naspers,crunchbase
ec8W3S6K6CwN97CYq,Far East Ventures,crunchbase
cY6qWwRq38o4JPRkd,CE Tech Invest,crunchbase
evaLzQmhsfGEEFSok,Michelle Lam,crunchbase
coikHAK87zLuuEyqf,Canaan Partners,crunchbase
fNRxnrJKhqPC2DCjM,Blockchain Capital,crunchbase
fkB9smGiGeXaBccqb,Shan Mehta,crunchbase
bcPf2K9YC5MH7YNzZ,CMY Ventures,crunchbase
dKBAyHqQxXCKFHyje,Deep Fork Capital,crunchbase
c8cgLB6wYfQSmkCdv,Times Internet,crunchbase
dNSjuLzifdrhd9vaw,Social Venture Partners,crunchbase
dSsiFTaZFfJJHf7Sp,EquityZen,crunchbase
cCdbNFnNZdhBcJLko,CBC Capital (宽带资本),manualEntry
dTws6GXRKaxu7GYES,Christopher Innis,crunchbase
cijjEHkoSQ9t8Qc5Y,Fenbushi Capital (分布式资本),manualEntry
dpAd9Mda7QmwE6rxc,Baofeng Group (暴风科技),manualEntry
cmzza5iuz9AKwTB5g,Owen Wilson,crunchbase
eY4wXHWeMWcBRBFXQ,Sailing Capital (赛领资本),manualEntry
d9tHscMKe7HpwiqAS,John Tan,crunchbase
eeX5f4FT6fGtsdwwm,Yuuwa Capital,crunchbase
dCNwseWrpN3YfJFjM,ACT Venture Capital,crunchbase
f8dWajBjXW7MXD6n3,Zhongtai Securities (中泰证劵 / 齐鲁证券),manualEntry
dCmxMctzfrqdXi6k5,Galaxy Internet (星河互联) ,manualEntry
fD7Wb7Gi6stC323oP,H2,crunchbase
bfTSxAyec7936cES3,CONBA Group (康恩贝),manualEntry
bxRupi8vZ4hhTFB3g,Vikas Malpani,crunchbase
bzTMmWzGtbgTxAgec,Epiphany Ventures,crunchbase
bxNtd3GJCMGZNAim2,Kidder Williams,manualEntry
cENvuNCrN2zy9BKzy,Harvard Management Company,crunchbase
c5wQGRyxncs76zMAh,Tài Guān Capital (太冠资本),manualEntry
cMiuDCqjyLAASxaKu,Clermont Group,manualEntry
cAtndvAtTTpo4Xtnt,David Jones,crunchbase
doyjnnxjCREN79SL2,Media Development Authority,crunchbase
cFQeGbGi2uutk9vAd,Danhua Capital,crunchbase
eGfQBPBfJdAz7TmdX,Net263 (263网络通信),manualEntry
cJqx4soKvrrPAzoqJ,Lu Zheng Venture (鲁证创投),manualEntry
eMSXTEapN7GAmy7Xq,New Wave Ventures,crunchbase
cXZckpLjApide3k2J,Stephan Schambach,crunchbase
eXKu7Ax5zuAjCD7hQ,1337 Ventures,manualEntry
cZ9W7j7FBhrxDxpby,Kingdom Holding Company,crunchbase
cupYYht94HtXPYu5X,Everest Venture Capital (朗玛峰创投),manualEntry
cxPvxKzccfiJk4X8C,ACP,manualEntry
fQAerDc4HtNbKf4Bu,Hanson Toh,crunchbase
d8HdS6cNPhCB9Ca7a,Steven Boal,crunchbase
fjfk8JY5TcaHu83nn,Illuminate Financial,crunchbase
dEStXof4xiCYgWF8X,Shuren Hu,crunchbase
da9zfMmb5jXpHEc2f,Australia Cooperative Research Centres Association,manualEntry
dfNguNoJfNFghh3Nt,Naveen Tewari,crunchbase
bxqDw4KkBmpXBKBbs,IDMVC,crunchbase
eocH9YADyaFTZ2B63,DHG Communications Network BV,crunchbase
cL9CdTtxpEyez7s3W,Comcast Ventures,crunchbase
eoxpd6ukiFQ2embS3,Cinda Ventures (信达资本),manualEntry
cYs5JLK7eF2kDFdpK,Kuvera Capital Group,crunchbase
exk5HgcDdLswBwFMn,Gund Investment, LLC,crunchbase
fNMvxfdXE34ZAfsZa,Jeffrey Tobias,crunchbase
ca9pFfknphfoksnFM,Su-Ming Wong,crunchbase
frJhGFS9WH6XNPb7e,Max Capital (火橙资本),manualEntry
d5fLR5KiGScWcQxXD,Eric Pirone,manualEntry
bmnroJChRpwhsomW8,ZCC Capital (	志成资本),manualEntry
dZ5JTozGN6uBgTahn,Ming-zhe Ou,crunchbase
bqJK5XAWaTaLtQBSz,AB Capital,manualEntry
e2bkzeTm3APxCGcFw,AppleTree Group,crunchbase
cZJ9hiuuMjvMkcbDz,InterWest Partners,crunchbase
e5ABW4HDZ8xXD5LCR,Deli (德力股份),manualEntry
dRD4oWC8Gs26ZZu2S,Tony Zhang,manualEntry
dpyTA4aKq9CFfqh37,National Research Foundation,crunchbase
e6yJ36gEH77Wpy2ko,Baird Capital (贝雅资本),manualEntry
edQdnEKytDTuQDkqC,Harveen Narulla,crunchbase
eenxicYmjtMcokYmz,Dave Goldberg,crunchbase
ettBqimigpsKxQYsw,Wayne Quek,crunchbase
eyanmmq3P68TPQZBR,Good Capital Group (高达资本),manualEntry
dvSHpfpL2FZKjDX7k,Kleiner Perkins Caufield & Byers,crunchbase
f44b2ezzCbT9mvABN,Emanuel Breiter,manualEntry
fN5ZYFtEXLXbCrZ3K,Marna Capital,manualEntry
fNJKiv46n3876Qa7n,Venrock,crunchbase
dvoshphrBPEMpm58p,Zillionize Angel,crunchbase
fRDojAdxb2NYvjDKa,NAV Info (四维图新),manualEntry
e52X2bRxivhyqRmA6,Acequia Capital,crunchbase
bdz8nsugYmn7f5aCc,RingMD,manualEntry
enH4xrWjjuhRh6AWH,Orchid Asia (兰馨亚洲),manualEntry
bkmHJFH4LYaFxrad2,Vikram Pandit,crunchbase
etShqrqD7S7JFdH5R,Legend Star (联想之星),manualEntry
byEhgQd6qJg6FYu7W,Elevation Capital,crunchbase
cA9fLLooEQeppeKs8,Lend Lease Ventures,crunchbase
ewSvwLhMwbsj8z9qm,Incubate Fund,crunchbase
csanH4scTwb9bXN9s,Regal Funds Management,crunchbase
dwBkCh2DWohTYHJkL,Morgan Stanley,crunchbase
f5cbmNh7zm37dPq5h,Sea Unicorn,crunchbase
e4Hw2FbW6Xu5wRJGK,Tan Swee Yeong,manualEntry
fTigGmhuuYT9FDk6M,Zhiying VC (挚盈资本),manualEntry
eHMZrCP2PFxDHcLnt,Sydney Angels Sidecar Fund,crunchbase
feWtauh5YEi3kM6gz,Western Technology Investment,crunchbase
efzvNetmaTPWAG2F8,Slow Ventures,crunchbase
fkxJa8JjCGRbC5GnK,Forgame (云游),manualEntry
ejHLWoXyYWnsYPHyN,Maloekoe Ventures,manualEntry
frHagirgsQ4FiJoRs,Jeremy Yap,crunchbase
emcqKzAKLgS9AnswA,Andy Honess,crunchbase
bc2eMfd33wg9NLuwe,Les Szekely,crunchbase
fEYZZ8FZRiCwoYv5v,Liberty Financial Companies, Inc,crunchbase
fFcsDjtTzKMzdhmmw,Fairfax Digital Ventures,crunchbase
bjmff6WyjqRsiXyJa,Peter Thiel,crunchbase
fMKQANHzsqzjZ7BNu,AV Capital (信天创投),manualEntry
cqYaMsajJvSLJ7Bj5,PICO Holdings,crunchbase
csL2mwoN6WXkz6Y5k,Brisbane Angels,crunchbase
fMLHQSSi5ucPaRmEY,Matilda Media Group,crunchbase
cyDTszpXp7toAX7WL,Liberty City Ventures,crunchbase
fQ9WigLnf2sTDNf6v,Alan Jones,crunchbase
dALJ66ZX7QFBPs8BZ,Zeroth.ai,manualEntry
fSGZ2qAA42yCk7bM7,Alexander Asseily,crunchbase
dCKQA783EdrbsMqKe,Hari Kumar,crunchbase
dJdbFq3t93XMTpS5K,Marc Benioff,crunchbase
fpK8vjYKtfMgZkuzh,Toutiao.com (今日头条),manualEntry
bxmFhRPu6LgmkKmZS,Nihal Mehta,manualEntry
eDypFTuYKYGMvfrgW,Adam Krongold,crunchbase
c26tYKmmoaHmdWQWA,Karlani Capital,crunchbase
edMwKWv6heGbDwxET,David Greatorex,crunchbase
cHDRxR7KM9b2Ee5ib,Michael Waters,crunchbase
egsGxJczHnZyqK4g9,Seedcom,manualEntry
cZXZt3kiJzpj9TjRj,ANT Financial,crunchbase
emwSTxn5bTDi5iyrd,K2VC (险峰长青/险峰华兴),manualEntry
cgBoKJknBvFqte2JL,iResearch (艾瑞资本),manualEntry
csSypCbXwDHXYP3s7,CapitalPitch,crunchbase
cyoqughzprM6fTrdA,RF Capital (任飞资本),manualEntry
fANh52TNZpwvReAPu,March Capital Partners,crunchbase
e6iSJTDR5eP8h7TN5,Access India Fund,manualEntry
eTxJfmLQyEoq8i8by,Chiu Gan Investment (朝乾投资),manualEntry
dDfxnYA8GwsNA7uMC,Unilazer Ventures,crunchbase
f7ZBCFY5L9us4nr27,F2 Capital,manualEntry
fADssoTMpfGWyrQ6d,Bluechilli,crunchbase
dLyfGd6LmfyyGPkKi,Steven Kounnas,manualEntry
e2h6yEDSBGGhdMXEM,Qiming Venture Partners,crunchbase
fPzq7sX5ZGNY5ghNd,Peak Opportunity Partners,crunchbase
eDcFBCFbo22p2ikBg,White Star Capital,crunchbase
eJNEA3JymMGHXxMYx,Kosciuszko Holdings,manualEntry
eSYuPp4J4Tqmf7w3g,Ashish Jhalani,crunchbase
emRrcQhThoyfT43ZB,Touch Wood (深圳点石投资),manualEntry
euW6oG6S5ssJ3RDvk,Dylan Taylor,crunchbase
f9spgHY2fBriBqerC,Deepak Chokhani,crunchbase
fboecDjs4598ZDYwD,Nicholas Muldoon,crunchbase
fyitCiMnzaEaHA589,Hearst Capital,crunchbase
fu9npn4m2HiGg43xa,Infotech Ventures,crunchbase
fxAX2oftoniaua525,Euler Capital LLC,crunchbase
fwGFziyLxWYRXu52H,RIC棕泉资本,manualEntry
fycw3ug6sKAXmRwmP,Accuron Technologies,crunchbase
frNqjr3WE5kctgpsD,Valiant Capital Partners,crunchbase
gCHYSrSkg6YpPEpmL,Jollibee Group Foundation,manualEntry
h6nwEYn5y4mCzPKT6,FLOODGATE,crunchbase
h7RDvqq7wwng2H5Hg,CITIC Capital (中信资本),manualEntry
hEZS2ZwCXaEzqgTwq,Scottish Investment Bank,crunchbase
hKv4RxakFFuvkQSKf,WaCai (挖财),manualEntry
hNL7uyu7gaiy3F8CY,Tigerspike,manualEntry
hRFqf5MSmXJN44xxu,Pitt Capital,crunchbase
hSBAt5dsMiNE2mJgR,DLA Holdings,crunchbase
hkCqJwZzftoB7r6eT,Equipsuper,crunchbase
hxrCZscqDhzyKNvDe,Howard Leibman,crunchbase
iLBEooSL4vuHAETwg,Costanoa Venture Capital,crunchbase
iQtfPAePRxQNEed8v,Anand Ladsariya,crunchbase
iozJ9foELP9ZBgvWp,An Zheng Lu (天津安正路投资),manualEntry
iqSSbed8NpkJCSZzB,Start-Up Chile,crunchbase
id3ZnaKHwxpCgXwDG,Gurnard Perch Sophisticated Technologies,crunchbase
jBecyDh32kcnoK3ts,AcceleratorHK,crunchbase
jjYCGKiNZ6RrKqHkQ,Techstars,crunchbase
jFLu8hSiW9fWmycLz,CRV,crunchbase
jyAwayo7gbS8PKBBB,IREP,manualEntry
jQngtY23v9Dp9uaYk,Barry Lambert,crunchbase
kFPvu5BED9uqhMyis,Thrive Capital,crunchbase
jpvPL2HpfiL85npvJ,Khattar Holdings,manualEntry
kAdQnaWTkwpQy6LQP,Beijing Infinitas Interactive Media Co,manualEntry
g2kixC5XFrGkYWwxw,Hongxiu VC (红秀资本),manualEntry
kM93ok85JumrTh9F2,John Elway,crunchbase
gAddDQpqzPiyCFk44,SV.CO,manualEntry
kPjQqS6WBDgxzXkGQ,Paul Lin,crunchbase
gKYS4CTGRCuwnQDDE,Andreessen Horowitz,crunchbase
giyLqGtAAZhSboYwj,IDFC SPICE Fund,crunchbase
hMgrzHZRqeiS9soux,Global Payment Fund,crunchbase
gSMyEfv3ueGRum8Xk,Prasetia Dwidharma,crunchbase
hZ5X7PpxJwj5imAHg,Jan Hung-Tze,crunchbase
hoWRdCRQXmJGRZf6Y,HIC,crunchbase
giXqiwef9MCAg2Hg8,The Vasudhara Foundation,manualEntry
iCbdLz4dqW5cdzbBt,Jose Marin,crunchbase
gygg9jqgbGDsbPfLh,Miroma Ventures,crunchbase
it9sdKGibXF6j89QG,Mingle,manualEntry
havB7tJwDhBTjTXK7,Perle Ventures,manualEntry
iw5hkmAQCPPdh3wYY,SoftTech VC,crunchbase
hr47k7gjoZGzr9TQe,Ginkgo Group (盈信资本),manualEntry
j66mzmarQhC3DC2Mk,Entree Capital,crunchbase
iMTfdJKRApeNr8v3g,Aisidi (爱施德),manualEntry
juFunhsqo2f4Gch7w,Ideabox Ventures,manualEntry
iq76nSFLMuYnC53ui,William E. Heinecke,crunchbase
juhP5TjvnLiB7Mo5D,Nevada Iron,crunchbase
irCvS5kxx9DvF2B4M,Kestrel Capital,crunchbase
kNWWeecJfGuXBRtpP,Andrew Mitchell,crunchbase
jbvdvHsJsTwM3TqZT,SMC,manualEntry
fzkMZhhMhNocQY5uK,Greenspring Associates,manualEntry
k34y2o3s2nRYS5urS,Smallcap World Fund,crunchbase
k5bhKPGDJFH4wkLq4,Optus Innov8,crunchbase
gaxRdgxWPficfQvaD,Eric Dadoun,manualEntry
kDiYAQwBkMq5aNiYp,Chad Stoller,crunchbase
gzp9iRKoCDqqEhoKx,Zeus Entertainment (天神娱乐),manualEntry
kaqN9SrnAdP8oT4Nn,Foster Stockbroking,crunchbase
h5Pmq7QTKKNHQkR4y,ITIC,crunchbase
gBkAYAYTbJvX9zJLq,SMC-Capital (世铭投资),manualEntry
h6GMJ8gvfs5GN7gpw,Wu Xiaoguang,crunchbase
gDeKSxnze6HaT7CL2,Axis Capital Corp,manualEntry
i4zoY3vAmwNWjJCTy,Philip Cahiwat,manualEntry
gWuQCENcPW6o8zHDT,Campbell Taylor,crunchbase
j5QaRL4kM6nECd5Zc,FG Angels,crunchbase
gw2TQ9hjNTuvSkwtE,Xavier Niel,crunchbase
jAuvCoKXRrs8eHX3W,Capital Today (今日资本),manualEntry
h5LA2LEwbFC2ywmaP,Beijing News,manualEntry
kNoCykKtDjHpTtxuJ,Sunil Munjal,crunchbase
hPPWQbMSX4Y7QBneM,Start Fund,crunchbase
g7ieYEs8sdiRGv8fq,Northwater Capital,crunchbase
hSS8wFj35bEp5ody7,FREES Fund (峰瑞资本),manualEntry
gATAFr7Au8A5s9Nrp,Gobi Partners (戈壁投资),manualEntry
iRFeRv3nvwA43Wo4R,BlackCitrus,manualEntry
iYgpQ8fw2LwcNqKoa,Joseph N. Sanberg,crunchbase
iaJoKBvFSgYkaM5EA,Ellerston Capital,crunchbase
ijChbga6d9MsC9jQB,DataStart,manualEntry
itfuXKqpzvGePMvSv,Guótài chuàng tóu (国泰创投),manualEntry
j2CKqboLshKN7Scsr,Swadhaar FinServe,manualEntry
j2KQjcWCHTvFEEp5S,Yongmao Investment (永懋投资),manualEntry
jBiazWXTroKpBfsFC,Sequoia Capital,crunchbase
gKfDnBEb5jPyNCPAm,Jonathan Heiliger,crunchbase
goL3Ai3B94Tc9Entz,Scott Banister,crunchbase
hCCgFwydNy2ewXuDd,Amit Gupta,crunchbase
hNskhKJ24NLQSGtQ3,Bull Capital Partners (雄牛资本),manualEntry
hgKgAGqCSoro3Furt,YG Entertainment,crunchbase
iNaPG3JLGkmbz3TFm,Global Brain Corporation,crunchbase
iXYthDsrG3eZogv62,Vickers Capital (伟高达创投),manualEntry
ia9iZo23rgeNFTprk,Darcy Naunton,manualEntry
iadFxYowGTgukuRAW,Ctrip (攜程),manualEntry
iocnSWLT5KnMf4cvy,Link11 GmBH,crunchbase
izQ3gNSaWK6pReiaD,Triandy Gunawan,manualEntry
jRkMug482jryTA4ZQ,Yongyou Xingfu Investment (用友幸福投资),manualEntry
jZk4bjA7uvcq9nyZs,DHIRAJ C RAJARAM,crunchbase
jcDjkggbjGDZw2wqX,Singapore Media Development Authority,manualEntry
jhEXJBZC7bQPqspRc,MVP Capital,crunchbase
jvsDMnuJ6qKYsf5kg,Coolidge Corner Investment,manualEntry
jtZ8WGdQHfrSFXfSe,Jeremy Lu,crunchbase
kXBPMd5uzJkgyytEe,YiMei Capital (熠美投资),manualEntry
kCm5gZDEpEof4zHMp,Accel-X Pte Ltd,crunchbase
gSkyML2fB3H3RHy9Z,Mariliese Tan,manualEntry
kb2CyveeG5D5Sbx27,Cherubic Ventures (心元资本),manualEntry
gj6akjE8siRpNjQT6,Julio De Lafitte,manualEntry
grfk27YoTiFJnKj9q,Alchemist Accelerator,crunchbase
hYSHPC7M5E5Ze82Yb,Fidelity Investments,crunchbase
g3JhnZHuiDJnJe3D2,Michael Roche,manualEntry
gLLh2DW3XjDpQKpBc,Ivan Lee,crunchbase
hg82MvxgHKFvnCM9p,AQUA Ventures (浅石创投),manualEntry
gnyB223wYWGiaSXwx,Eric Barbier,manualEntry
h5wvLaL2in52qy2nJ,STEP Holding (创业接力),manualEntry
hyWZg3RHi7aRhjWAc,Beenos Partners,crunchbase
hL2JGrd3mJb4qQ79H,Baroda Ventures,crunchbase
hkHFj5jQ7TctC8e9g,Huawei (华为),manualEntry
iEifDdyodFeZ93wN8,Healthcare Ventures,manualEntry
i6hQGQDKJ2nfad8v9,CITICS Prosperity Fund (信业基金),manualEntry
iffb4LwPkdAZyPxpD,Ajmera Group,manualEntry
iQMDwmH8vpqh8nWR2,Aspada,crunchbase
ibsGFqB9woKRJT4gA,Sebrina Holdings,manualEntry
igtvqqwDGnJdzaehj,Phison Electronics,crunchbase
j5z3bYBhr8MB7oTaT,7-Ventures, LLC,crunchbase
jeMw7tvQw4kNbhWHZ,WJ Capital (旺家投资),manualEntry
jHn2W6rwBoRu28L4a,Hau Partners (华诺创投),manualEntry
jmyRstAs2zCdbLnHz,Ariel Poler,crunchbase
jmFXvKHvyqMp5YYb3,ANGIN,manualEntry
jnR4X3wNBGeMQGskX,Jim Wu,crunchbase
jryjxNfvpFy9dDKNa,JSW Ventures,crunchbase
jwMLrZtF5ZnnJTYGk,Mike Quinn,manualEntry
k3cAN8Bp6bvMigsXQ,Da Bei Nong Group (大北农集团),manualEntry
kLZQD4xd697CzzT94,The Untitled Venture Company,crunchbase
k9eAjLue7BR3SixaG,Meng Weng Wong,crunchbase
gdAijjx9nt7wZT6LZ,Macdoch Ventures,crunchbase
kCRacu54CA4TTrK5M,Kaushal Aggarwal,crunchbase
giJDkCJmbmSdWMMAA,Chunghwa Telecom,crunchbase
kF4ZEeTtc2uLHqx5h,Linus Lim,crunchbase
gizZRJDJ2s94rthMq,Captii Ventures,manualEntry
g2qCuStJQCw87s2mF,Shark Tank,manualEntry
gFXoTNWGaeqhWkD3v,Pantera Capital,manualEntry
gZ5aDDiu8nnPafZbz,Scout Ventures,crunchbase
gxrzRNYynfXgjS3CW,Kai Yíng Capital (凯盈资本),manualEntry
hW5DCyzsemxKc6xHX,Raghu Kanchi,crunchbase
gwQrZkzin3wobmSPN,Mistletoe,crunchbase
hkpbh8P6s4Ws2K8xz,JP Morgan Chase & Co.,crunchbase
h3vuKQih5HN7ZRvfw,Ants Capital (安赐资本),manualEntry
iRquiTXLfMJEWzYQX,Dave McClure,crunchbase
h7H3uShQBiL6ocKqX,Winning.com (卫宁软件),manualEntry
h7QPkhCRLNGNHFap6,Mfund (魔量基金),manualEntry
iTCypm8hcfach5ijx,1776,manualEntry
izzHjCqLAvwscBtdm,Everbright Sport Culture Investment Fund (光大体育文化投资基金),manualEntry
h9jxTEXiv4EkRYCCh,Jardine Lloyd Thompson Group,crunchbase
jDEanPMcR5xG88QGN,JD Carluccio,manualEntry
jfu7nCLRzke4KSwHP,Deepak Shahdadpuri,crunchbase
iQ7o6PHP9DDzapbG7,Steve O'Brien,crunchbase
jjWZudWbwrogJCRKW,QJ Capital (乔景资本),manualEntry
iRMQkgQ8e2Q3Dm8HD,Zhong Sou (中搜网络),manualEntry
jkWkJ9AmkDgXoBw5s,Xue Man Zi (薛蛮子),manualEntry
jEAz6wYXvjxxSa2j8,Carmel Ventures,crunchbase
jxG6e8zSdEnpECbJJ,Andrew Riddick,crunchbase
jXDHdBioK9xr6biLe,Wang Gang,crunchbase
kMZNTiCH2Ega9CYGt,Dark House Venture (黑马基金),manualEntry
jcEhkxMwrriT2ck6E,Haspro Holdings,manualEntry
jzCYXZs4yPPi2N4jx,AppVenture,manualEntry
kJr3fxLLsCg3NhTAL,Leonard Speiser,crunchbase
gGdLeduWEPC6r377o,GameFounders,manualEntry
g4CTGF8LPPSsGpPh5,DZW Capital,manualEntry
gmFaDmrw3yZcFEFAg,Plum Ventures (梅花天使创投),manualEntry
g6y6NXSMZ73BvCawi,Zhongnan Capital (中南资本),manualEntry
geuAdhcsgrzhZ7eCo,Andrew McCollum,crunchbase
gg5enq8Fh2kdchvnE,Inmaginator,crunchbase
gpqrDChFYavddPZMu,Rú hǎi bō (茹海波),manualEntry
goRT4uHBtbcZXY2zg,TAL (好未来/学而思),manualEntry
gytmxvPvbHhukKunB,Nathan Chan,manualEntry
gu9zSSftp7Ep88QSy,Tian Gu,manualEntry
h4MXdtzKRBmjJB6CL,ideasinc,manualEntry
gyffWoeobRhycbwR5,Zhong Capital (熙金资本),manualEntry
hAXaQf8wsQBqbb9xF,Sam Mostyn,crunchbase
hBXjW6czzDecJRsXr,Unlimited Capital,crunchbase
hJWMNTuRMEdK4hws6,PEIVY (艾云创投),manualEntry
hCKr6WAjjn2o53BwA,Mistral Venture Partners,crunchbase
hK7CggYeDAbkHLRRT,Starfish Ventures,crunchbase
hFk5KAf3PAHoE6taP,Paul Bassat,manualEntry
hZbYncZyyxnzct696,Artha India Ventures,crunchbase
iRvyR9JEH239acp5F,Wong's International Holdings,crunchbase
itKcKYydqrdgWh8qy,Lance Kalish,crunchbase
hfTiYqGj99w4W2s2T,Larry Gagosian,crunchbase
itP9oeYkjYwHdhwJS,Dymon Asia Ventures,crunchbase
hrs8Nq6wwAWRTGBT4,Canada Pension Plan Investment Board,crunchbase
iEGuuihXkETeRB9yR,Gaja Ventures,manualEntry
itif9eLaL4KcrAZBM,Voyage Media (沃捷传媒),manualEntry
jEXk7fcfLfZ8Z9tHz,Robin Miller,crunchbase
ihXbYPy97zvsW8keM,James Hong,crunchbase
jRme3bjxwzJd62XYe,China Civil Aviation Investment (民航股权投资基金),manualEntry
jgwTxHqe8hHjyriSH,Netac Technology (朗科投资),manualEntry
jdZtDKQ9XJ2duefqa,Joinsoon Electronics,manualEntry
jn8gH9eaPamB7rn5u,Raul Vejar,crunchbase
jtmfLYcrTCfAYQFx7,The Michael Polsky Family Office,crunchbase
jnyJzFgHn86qREkPn,Nikunj Jain,crunchbase
kSXseFnshGr8aKHkM,Jingbei Finance (京北投资),manualEntry
kLwB5ikZ6awggMPSu,blisce/,crunchbase
kZxYjL7wej2Qsrjw6,Vietnam Silicon Valley,manualEntry
kWWsdKDuuDRoa5AFy,North Base Media,crunchbase
fzZGWPTpYrLrzTLAS,Xinrong Investment (鑫融投资),manualEntry
gFnap3Xv7PorehWnh,Slingshot Accelerator,crunchbase
g8Yehwk2pokMpEmBz,7 Peaks Software,manualEntry
gN4PGuQmtooEhjkFc,Rally Ventures,crunchbase
gQqp8pF9HsnoBAjCv,H.BROTHERS (华谊兄弟),manualEntry
gh67D6YxG4smeYANH,ZenStone Venture Capital,crunchbase
gdMupnYbgR4qGXSMA,Blackbird Ventures,crunchbase
hDBnHAt4eDdSjNL54,Bob Pasker,crunchbase
gqSdXEE2o57Effhmu,Janifer Yeo-Tan,manualEntry
hHeErkqTv5XpTrX44,Global IP Video,crunchbase
hhWRBMBuzzv4XtcEH,Siddharth Arora,crunchbase
h7YjJC5f5z87W99tt,ICU Global,crunchbase
hwEiWc3KMnpzBp8wh,Blackie Chen,manualEntry
i2oDHiyyHohPvc4uP,Glory Ventures (耀途资本),manualEntry
iJWnxi6AFcM7edfGn,Hans de Back,crunchbase
i7GkvgF4fySLcgqbe,Vertex Ventures,crunchbase
iKFRRnCwbzMnhJXhc,Kunal Bahl,crunchbase
iM6NWJkRYYFLdW7m7,Distinguished Gentlemen Group,crunchbase
iLKATqDmFHejAFe5Q,Bailador,crunchbase
imkGkb8vCsTis7jMk,Ping An Insurance (中国平安),manualEntry
j4GWsFaHGw9vGTW4g,Arthur Kho,crunchbase
jNYhMMabTLhHp6muF,ShunRong (顺荣三七互娱),manualEntry
j7u2bnWqgkAYZyptu,Creation Venture Partners (掌趣创享基金),manualEntry
jTdFtyTwxiBtBA5ho,Eclipse,crunchbase
jCKZi9frdrfahYY6y,Howzat Partners,crunchbase
jqKaN8sTXuPmncPmL,MDI Ventures,crunchbase
jF9yBRAsf46eD8MRq,Nova Founders Capital,crunchbase
jtyiShSWpnkpWaumv,Calcutta Angels,manualEntry
jGtGw9ZccLqxEjE8x,Genting Management Singapore,manualEntry
k9KZDyvf3tJsGmiY5,Collis Ta'eed,manualEntry
jzCKyDFNkbgQvPycy,Salmat,manualEntry
k7disggWM3FxGxux8,Vivo Capital (维梧资本),manualEntry
kYH5qr3zZNn5BqbqM,Royal Philips NV,manualEntry
gWudy9aTPNvnhAWo9,Torsten Hoffmann,crunchbase
gqoFiRZ84vtZyrmkf,Golden Sunflower Capital (金葵花资本),manualEntry
hH2Fv5hjiCnq7WTbK,Geniee,crunchbase
hJsNxAjvif8HF9AWx,01VC (零一创投),manualEntry
jEsbmnzqx4LiJPNXo,Syngenta Ventures,crunchbase
